"Transfer_Value","Comp","Nation","Mins_Per_90","Tkl_Tackles","TklW_Tackles","Def.3rd_Tackles","Mid.3rd_Tackles","Att.3rd_Tackles","Tkl_Challenges","Att_Challenges","Tkl_percent_Challenges","Lost_Challenges","Blocks_Blocks","Sh_Blocks","Pass_Blocks","Int","Tkl.Int","Clr","Err","SCA_SCA","SCA90_SCA","PassLive_SCA","PassDead_SCA","TO_SCA","Sh_SCA","Fld_SCA","Def_SCA","GCA_GCA","GCA90_GCA","PassLive_GCA","PassDead_GCA","TO_GCA","Sh_GCA","Fld_GCA","Def_GCA","CrdY","CrdR","X2CrdY","Fls","Fld","Off","Crs","TklW","PKwon","PKcon","OG","Recov","Won_Aerial","Lost_Aerial","Won_percent_Aerial","Cmp_Total","Att_Total","Cmp_percent_Total","TotDist_Total","PrgDist_Total","Cmp_Short","Att_Short","Cmp_percent_Short","Cmp_Medium","Att_Medium","Cmp_percent_Medium","Cmp_Long","Att_Long","Cmp_percent_Long","Ast","xAG","xA_Expected","A_minus_xAG_Expected","KP","Final_Third","PPA","CrsPA","PrgP","Att","Live_Pass","Dead_Pass","FK_Pass","TB_Pass","Sw_Pass","Crs_Pass","TI_Pass","CK_Pass","In_Corner","Out_Corner","Str_Corner","Cmp_Outcomes","Off_Outcomes","Blocks_Outcomes","Touches_Touches","Def.Pen_Touches","Def.3rd_Touches","Mid.3rd_Touches","Att.3rd_Touches","Att.Pen_Touches","Live_Touches","Att_Take","Succ_Take","Succ_percent_Take","Tkld_Take","Tkld_percent_Take","Carries_Carries","TotDist_Carries","PrgDist_Carries","PrgC_Carries","Final_Third_Carries","CPA_Carries","Mis_Carries","Dis_Carries","Rec_Receiving","PrgR_Receiving","Gls_Standard","Sh_Standard","SoT_Standard","SoT_percent_Standard","Sh_per_90_Standard","SoT_per_90_Standard","G_per_Sh_Standard","G_per_SoT_Standard","Dist_Standard","FK_Standard","PK_Standard","PKatt_Standard","xG_Expected","npxG_Expected","npxG_per_Sh_Expected","G_minus_xG_Expected","np.G_minus_xG_Expected","MP_Playing","Starts_Playing","Min_Playing","Mins_Per_90_Playing","Gls","G.A","G_minus_PK","PK","PKatt","xAG_Expected","npxG.xAG_Expected","PrgC_Progression","PrgP_Progression","PrgR_Progression","Gls_Per","Ast_Per","G.A_Per","G_minus_PK_Per","G.A_minus_PK_Per","xG_Per","xAG_Per","xG.xAG_Per","npxG_Per","npxG.xAG_Per","MP_Playing.Time","Min_Playing.Time","Mn_per_MP_Playing.Time","Min_percent_Playing.Time","Mins_Per_90_Playing.Time","Starts_Starts","Compl_Starts","Subs_Subs","unSub_Subs","PPM_Team.Success","onG_Team.Success","onGA_Team.Success","plus_per__minus__Team.Success","plus_per__minus_90_Team.Success","On_minus_Off_Team.Success","onxG_Team.Success..xG.","onxGA_Team.Success..xG","xGplus_per__minus__Team.Success..xG","xGplus_per__minus_90_Team.Success..xG","On_minus_Off_Team.Success..xG","player_position","Comp_going","Comp_from_to","gb_age","PC1_diff","PC2_diff","PC3_diff","PC4_diff","total_diff"
2043478.26086957,"Ligue 1","FRA",0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3.7,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,18,20,90,161,5,13,13,100,3,4,75,0,0,0,0,0,0,0,1,0,0,0,0,20,19,1,0,0,0,1,1,0,0,0,0,18,0,1,26,0,0,7,20,1,26,4,3,75,1,25,18,106,38,1,2,0,2,3,27,11,0,2,1,50,2.47,1.23,0,0,18.9,0,0,0,0.2,0.2,0.09,-0.2,-0.2,1,1,73,0.8,0,0,0,0,0,0,0.2,1,0,11,0,0,0,0,0,0.23,0.05,0.29,0.23,0.29,1,73,73,2.1,0.8,1,0,0,3,0,0,1,-1,-1.23,-2.82,0.4,1.2,-0.7,-0.91,-1.99,"Centre-Forward","Ligue 1","Ligue 1_Ligue 1","1",1.21856323918558,-2.05373940348795,1.28700638819718,0.537968894901885,5.09727792577259
0,"Serie A","ALG",3.6,6,1,0,3,3,3,7,42.9,4,3,0,3,2,8,3,0,29,8.06,18,3,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,10,0,16,1,0,0,0,23,1,3,25,158,204,77.5,2975,828,81,95,85.3,49,63,77.8,25,33,75.8,0,0.8,0.7,-0.8,12,12,11,1,31,204,191,13,3,2,5,16,1,9,5,0,0,158,0,4,268,4,28,99,151,20,268,28,24,85.7,4,14.3,184,1436,774,28,14,12,19,11,212,44,0,13,2,15.4,3.59,0.55,0,0,18.7,0,0,0,0.7,0.7,0.05,-0.7,-0.7,15,1,326,3.6,0,0,0,0,0,0.8,1.5,28,31,44,0,0,0,0,0,0.19,0.22,0.41,0.19,0.41,15,326,22,9.5,3.6,1,1,14,6,1.6,6,4,2,0.55,-0.64,5.8,2.6,3.2,0.88,0.23,"Right Winger","Serie A","Serie A_Serie A","1",2.8971425357217,1.48524677343078,-1.7679390441255,-0.820673761612764,6.97100211489074
-720000,"Bundesliga","TUR",7.5,8,3,1,5,2,5,10,50,5,2,0,2,7,15,7,0,14,1.87,8,0,0,1,5,0,2,0.27,2,0,0,0,0,0,1,0,0,6,17,0,10,3,0,0,0,25,1,9,10,144,205,70.2,1800,501,80,107,74.8,42,56,75,3,10,30,1,0.8,0.7,0.2,6,8,2,2,17,205,196,8,0,0,0,10,1,3,3,0,0,144,1,8,281,4,32,142,111,16,281,12,8,66.7,4,33.3,175,857,393,14,15,3,16,9,199,28,0,12,4,33.3,1.6,0.53,0,0,17,0,0,0,1.2,1.2,0.1,-1.2,-1.2,13,9,673,7.5,0,1,0,0,0,0.8,1.9,14,17,28,0,0.13,0.13,0,0.13,0.16,0.1,0.26,0.16,0.26,13,673,52,22,7.5,9,0,4,3,1.08,9,13,-4,-0.53,-0.04,8.4,9.7,-1.4,-0.18,0.25,"Attacking Midfield","Bundesliga","Bundesliga_Bundesliga","1",5.82073197769339,-0.14079368972246,1.6091778455564,0.347755521481492,7.91845903445374
-553846.153846154,"Serie A","CRO",17.6,29,17,10,16,3,15,50,30,35,21,3,18,45,74,34,1,47,2.67,39,2,2,0,2,2,1,0.06,1,0,0,0,0,0,3,1,1,17,19,0,4,17,0,0,0,109,10,13,43.5,768,945,81.3,14028,4481,332,379,87.6,334,387,86.3,86,130,66.2,0,0.7,1.1,-0.7,20,115,9,0,103,945,894,47,40,4,7,4,2,0,0,0,0,768,4,15,1144,54,255,707,193,11,1144,24,20,83.3,4,16.7,588,2441,1165,20,13,1,18,18,753,29,1,15,2,13.3,0.85,0.11,0.07,0.5,23.6,0,0,0,1.1,1.1,0.07,-0.1,-0.1,22,20,1585,17.6,1,1,1,0,0,0.7,1.8,20,103,29,0.06,0,0.06,0.06,0.06,0.06,0.04,0.1,0.06,0.1,22,1585,72,46.3,17.6,20,10,2,15,1.05,19,26,-7,-0.4,-0.89,21.3,23.4,-2.1,-0.12,-0.45,"Defensive Midfield","Serie A","Serie A_Serie A","1",-4.77933100286382,-1.01132476183983,2.54323206600609,1.88790096513948,10.2217887958492
-449999.999999999,"Premier League","ENG",4.8,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,20,4.18,13,0,5,1,1,0,1,0.21,1,0,0,0,0,0,0,0,0,1,9,2,2,0,0,0,0,10,2,3,40,103,130,79.2,1506,360,60,71,84.5,37,45,82.2,3,3,100,1,0.8,0.5,0.2,13,10,8,0,16,130,123,6,1,0,1,2,0,0,0,0,0,103,1,3,174,2,3,60,114,29,174,11,10,90.9,1,9.1,125,680,319,11,7,5,12,11,156,53,2,21,8,38.1,4.39,1.67,0.1,0.25,17.5,1,0,0,2.3,2.3,0.11,-0.3,-0.3,9,5,431,4.8,2,3,2,0,0,0.8,3.2,11,16,53,0.42,0.21,0.63,0.42,0.63,0.49,0.17,0.66,0.49,0.66,9,431,48,12.6,4.8,5,1,4,5,1.78,7,3,4,0.84,-0.43,9.5,3.2,6.3,1.32,0.33,"Centre-Forward","Premier League","Premier League_Premier League","1",-1.45350916931308,-0.965432922792179,-0.632635775694282,1.02498978796092,4.07656765576045
5e+05,"La Liga","ESP",12.9,26,19,8,14,4,7,33,21.2,26,10,1,9,17,43,18,0,24,1.87,19,0,2,0,3,0,3,0.23,2,0,0,0,1,0,3,0,0,31,25,1,12,19,1,0,0,71,24,37,39.3,422,529,79.8,7012,1890,207,243,85.2,147,166,88.6,41,65,63.1,0,0.9,0.9,-0.9,12,46,11,1,63,529,509,19,14,0,9,12,1,0,0,0,0,422,1,12,670,21,111,381,183,18,670,25,18,72,7,28,361,2099,1072,18,15,0,28,21,435,27,0,15,4,26.7,1.16,0.31,0,0,22.9,1,0,0,0.8,0.8,0.05,-0.8,-0.8,24,12,1159,12.9,0,0,0,0,0,0.9,1.8,18,63,27,0,0,0,0,0,0.06,0.07,0.14,0.06,0.14,24,1159,48,33.9,12.9,12,5,12,11,0.58,7,20,-13,-1.01,-0.61,13.7,18.7,-5.1,-0.39,-0.09,"Central Midfield","La Liga","La Liga_La Liga","1",1.0245410918352,-1.68741646738064,1.09640449680602,0.915711365162432,4.7240734211843
-250000,"Premier League","FRA",8.4,18,11,9,8,1,3,11,27.3,8,8,5,3,16,34,55,1,2,0.24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,2,0,1,11,0,1,0,39,16,12,57.1,324,374,86.6,5896,1826,127,143,88.8,156,174,89.7,36,47,76.6,0,0,0,0,1,10,1,0,13,374,364,9,6,0,0,1,3,0,0,0,0,324,1,3,480,100,331,138,13,4,480,2,2,100,0,0,290,1128,545,4,0,0,1,3,303,1,0,6,1,16.7,0.71,0.12,0,0,17.6,0,0,0,0.8,0.8,0.13,-0.8,-0.8,11,8,759,8.4,0,0,0,0,0,0,0.8,4,13,1,0,0,0,0,0,0.09,0,0.1,0.09,0.1,11,759,69,22.2,8.4,8,7,3,9,0.73,8,20,-12,-1.42,-0.17,9.1,18.6,-9.5,-1.13,-0.45,"Defensive Midfield","La Liga","Premier League_La Liga","1",0.802087123844523,1.63099828553732,-3.47025657558701,-1.43092065034256,7.33426263531141
0,"Premier League","ENG",17.1,25,14,8,14,3,12,22,54.5,10,15,2,13,12,37,23,0,36,2.11,31,0,3,1,1,0,4,0.23,4,0,0,0,0,0,1,0,0,10,34,1,19,14,0,0,1,101,22,26,45.8,782,907,86.2,11417,2878,475,530,89.6,263,291,90.4,29,37,78.4,1,1.5,1.8,-0.5,16,78,18,1,90,907,858,44,11,1,6,19,32,0,0,0,0,782,5,20,1068,40,185,576,322,42,1068,60,30,50,22,36.7,651,3753,2210,56,29,10,22,23,774,86,0,9,2,22.2,0.53,0.12,0,0,18.6,0,0,0,0.8,0.8,0.09,-0.8,-0.8,25,19,1536,17.1,0,1,0,0,0,1.5,2.4,56,90,86,0,0.06,0.06,0,0.06,0.05,0.09,0.14,0.05,0.14,25,1536,61,44.9,17.1,19,6,6,6,1.36,22,23,-1,-0.06,0.32,21.7,27.2,-5.5,-0.32,-0.44,"Central Midfield","Serie A","Premier League_Serie A","1",-0.105564926184448,-2.30704099166644,-3.58662895354364,-0.494386390130731,6.49362126152526
1e+06,"Ligue 1","FRA",35.8,86,54,24,46,16,26,65,40,39,46,6,40,33,119,19,0,175,4.88,116,39,5,8,6,1,12,0.33,8,2,1,1,0,0,3,0,0,44,29,3,104,54,0,0,0,243,35,46,43.2,1631,2036,80.1,27307,8185,779,907,85.9,537,652,82.4,198,278,71.2,5,5.6,4.7,-0.6,85,197,42,5,232,2036,1854,173,87,6,26,104,8,55,24,18,0,1631,9,33,2424,31,295,1365,790,53,2422,56,37,66.1,19,33.9,1362,6655,3188,72,58,8,66,38,1621,126,4,71,15,21.1,1.98,0.42,0.04,0.2,24,4,1,2,6,4.4,0.06,-2,-1.4,36,36,3226,35.8,4,9,3,1,2,5.6,9.9,72,232,126,0.11,0.14,0.25,0.08,0.22,0.17,0.16,0.32,0.12,0.28,36,3226,90,94.3,35.8,36,34,0,0,1.31,47,44,3,0.08,1.48,47.1,42.9,4.2,0.12,1.12,"Central Midfield","Ligue 1","Ligue 1_Ligue 1","1",-2.90371196882147,-8.46961299076655,-2.63260724539227,-1.72322606490421,15.7291582698845
-275443.786982248,"Premier League","GER",22.8,35,22,24,8,3,14,33,42.4,19,26,6,20,41,76,42,0,37,1.62,30,1,3,1,1,1,2,0.09,2,0,0,0,0,0,0,0,0,13,22,1,65,22,0,0,0,136,22,36,37.9,740,1087,68.1,11480,4444,401,488,82.2,238,354,67.2,71,155,45.8,1,0.6,0.8,0.4,11,42,18,9,61,1087,832,248,7,0,4,65,240,1,1,0,0,740,7,36,1306,51,345,576,400,22,1306,21,12,57.1,9,42.9,564,2938,1359,42,26,8,33,14,636,106,0,10,0,0,0.44,0,0,0,21.1,0,0,0,0.4,0.4,0.04,-0.4,-0.4,28,21,2055,22.8,0,1,0,0,0,0.6,1,42,61,106,0,0.04,0.04,0,0.04,0.02,0.03,0.04,0.02,0.04,28,2055,73,60.1,22.8,21,19,7,2,0.39,15,45,-30,-1.31,0.27,19.3,36,-16.7,-0.73,0.28,"Right-Back","Bundesliga","Premier League_Bundesliga","1",2.36117808046132,-1.6586327126892,-3.36760656525853,-0.450772596579667,7.83818995498871
-670909.090909091,"Serie A","FRA",4,6,5,3,2,1,2,4,50,2,6,1,5,4,10,1,0,16,4.02,13,3,0,0,0,0,1,0.25,1,0,0,0,0,0,1,0,0,10,7,1,13,5,0,0,0,29,6,3,66.7,135,174,77.6,2177,642,81,92,88,36,46,78.3,13,24,54.2,1,1.1,0.7,-0.1,12,8,9,1,19,174,163,10,2,3,2,13,1,7,2,4,0,135,1,4,218,3,37,101,81,3,218,5,1,20,4,80,136,760,300,8,9,1,13,7,161,35,0,4,2,50,1.01,0.5,0,0,22.1,1,0,0,0.2,0.2,0.04,-0.2,-0.2,8,4,358,4,0,1,0,0,0,1.1,1.2,8,19,35,0,0.25,0.25,0,0.25,0.04,0.27,0.31,0.04,0.31,8,358,45,10.5,4,4,2,4,10,1.75,8,3,5,1.26,1.35,5.5,3.4,2.1,0.53,0.21,"Attacking Midfield","Ligue 1","Serie A_Ligue 1","1",-0.036928625339385,-1.65073748121236,0.557899110704009,0.843009693756524,3.08857491101227
-718121.301775146,"La Liga","COL",17,37,20,30,6,1,18,27,66.7,9,13,9,4,20,57,74,2,5,0.29,4,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,20,19,3,2,20,0,0,0,84,57,36,61.3,623,724,86,12489,4407,191,211,90.5,351,371,94.6,75,127,59.1,0,0.1,0.1,-0.1,2,20,0,0,33,724,672,50,47,0,9,2,3,0,0,0,0,623,2,5,897,126,493,385,23,13,897,4,4,100,0,0,478,1921,1032,1,2,2,7,2,517,3,1,9,5,55.6,0.53,0.29,0.11,0.2,15.1,0,0,0,0.5,0.5,0.06,0.5,0.5,18,17,1529,17,1,1,1,0,0,0.1,0.6,1,33,3,0.06,0,0.06,0.06,0.06,0.03,0,0.04,0.03,0.04,18,1529,85,44.7,17,17,16,1,0,1.22,17,16,1,0.06,0.68,15.3,19,-3.7,-0.22,-0.1,"Centre-Back","Serie A","La Liga_Serie A","1",-0.871071154225528,0.98405995845383,1.08500089257463,-0.557872524689092,3.49800452994308
1818181.81818182,"La Liga","ESP",3.4,7,5,5,2,0,5,7,71.4,2,3,0,3,2,9,4,0,13,3.75,11,1,1,0,0,0,0,0,0,0,0,0,0,0,3,1,1,4,6,1,9,5,0,0,0,15,8,5,61.5,117,147,79.6,1667,507,73,81,90.1,40,52,76.9,2,5,40,0,0.4,0.3,-0.4,7,10,3,1,11,147,131,15,1,1,0,9,14,0,0,0,0,117,1,7,178,7,44,72,66,10,178,6,3,50,1,16.7,101,758,444,16,12,5,5,3,115,30,0,3,1,33.3,0.87,0.29,0,0,17.7,0,0,0,0.2,0.2,0.08,-0.2,-0.2,11,2,309,3.4,0,0,0,0,0,0.4,0.6,16,11,30,0,0,0,0,0,0.07,0.11,0.18,0.07,0.18,11,309,28,9,3.4,2,0,9,10,1.36,5,2,3,0.87,-0.11,7.2,3.7,3.5,1.02,0.52,"Left-Back","Premier League","La Liga_Premier League","1",-0.174911449638571,0.195158616225967,2.27335966179988,-1.72574676370667,4.36917649137108
2346666.66666667,"Serie A","ITA",5.9,11,6,5,4,2,4,12,33.3,8,5,1,4,4,15,7,0,19,3.23,8,4,1,5,1,0,1,0.17,1,0,0,0,0,0,1,0,0,7,12,0,13,6,0,0,0,32,2,6,25,201,255,78.8,3906,1183,81,93,87.1,83,98,84.7,32,49,65.3,0,0.4,0.4,-0.4,7,23,7,1,26,255,242,13,7,3,9,13,2,4,0,4,0,201,0,6,328,14,70,174,90,4,328,15,8,53.3,3,20,213,1365,656,13,18,0,10,10,236,15,1,19,8,42.1,3.23,1.36,0.05,0.13,25.2,5,0,0,1.2,1.2,0.07,-0.2,-0.2,14,5,530,5.9,1,1,1,0,0,0.4,1.6,13,26,15,0.17,0,0.17,0.17,0.17,0.21,0.06,0.27,0.21,0.27,14,530,38,15.5,5.9,5,1,9,20,1.29,6,9,-3,-0.51,-0.48,6.3,7.8,-1.5,-0.25,-0.13,"Central Midfield","Serie A","Serie A_Serie A","1",-5.10302536426517,1.47337943904398,-0.758815122484066,-3.37566194170047,10.7108818674937
4266666.66666667,"Bundesliga","EGY",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,100,9,0,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,6,1,0,0,0,0,-0.71,0.1,0,0.1,8.1,7.9,"Centre-Forward","Bundesliga","Bundesliga_Bundesliga","1",-1.95553691673094,-1.83137942096369,-0.437865778277882,1.84536200040664,6.07014411637915
10755555.5555556,"Serie A","ITA",17,33,19,17,13,3,20,34,58.8,14,24,5,19,31,64,18,0,27,1.59,21,1,0,1,3,1,4,0.24,4,0,0,0,0,0,1,1,0,17,42,0,6,19,0,0,0,121,3,4,42.9,832,932,89.3,15351,4216,315,336,93.8,429,457,93.9,74,106,69.8,1,0.3,0.6,0.7,7,90,7,0,103,932,888,42,40,1,7,6,2,0,0,0,0,832,2,10,1078,53,291,673,125,2,1078,11,9,81.8,2,18.2,668,3799,1909,24,15,1,10,12,746,13,1,8,1,12.5,0.47,0.06,0.13,1,27.6,0,0,0,0.2,0.2,0.03,0.8,0.8,21,17,1530,17,1,2,1,0,0,0.3,0.5,24,103,13,0.06,0.06,0.12,0.06,0.12,0.01,0.02,0.03,0.01,0.03,21,1530,73,44.7,17,17,11,4,0,1.24,29,35,-6,-0.35,0.31,23.7,27.8,-4.1,-0.24,0.57,"Defensive Midfield","Serie A","Serie A_Serie A","1",1.20998762495851,-1.7917134678699,-3.10247908206081,1.03287743976026,7.13705761464948
672222.222222222,"Serie A","ITA",1.5,4,4,1,3,0,1,3,33.3,2,1,0,1,3,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,4,4,0,0,0,2,1,0,100,58,70,82.9,753,374,38,41,92.7,18,23,78.3,1,2,50,0,0,0,0,0,4,0,0,3,70,60,10,1,0,0,4,9,0,0,0,0,58,0,3,84,7,27,40,17,2,84,1,1,100,0,0,45,268,155,4,1,2,2,0,59,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,135,1.5,0,0,0,0,0,0,0,4,3,4,0,0,0,0,0,0,0,0,0,0,2,135,68,3.9,1.5,1,1,1,14,0,4,4,0,0,-0.16,1.1,3.1,-1.9,-1.29,-1.1,"Left-Back","Serie A","Serie A_Serie A","1",-7.26048687375011,2.90822333317016,-2.47643855548012,-0.486820969770671,13.1319697321711
-331428.571428571,"La Liga","ESP",1.1,2,1,1,1,0,0,1,0,1,0,0,0,0,2,1,0,2,1.86,1,1,0,0,0,0,1,0.93,1,0,0,0,0,0,3,0,0,6,1,1,8,1,0,0,0,6,2,6,25,23,39,59,326,117,10,15,66.7,6,10,60,3,7,42.9,0,0.1,0.2,-0.1,1,2,1,1,1,39,30,9,0,0,0,8,2,5,4,0,0,23,0,3,48,1,5,11,32,6,48,0,0,0,0,0,27,136,73,2,1,0,2,3,31,6,0,3,1,33.3,2.76,0.92,0,0,20.6,0,0,0,0.2,0.2,0.05,-0.2,-0.2,9,0,98,1.1,0,0,0,0,0,0.1,0.2,2,1,6,0,0,0,0,0,0.14,0.09,0.23,0.14,0.23,9,98,11,2.9,1.1,0,0,9,13,0.56,6,1,5,4.59,4.86,3.4,1.3,2.1,1.91,2.2,"Second Striker","La Liga","La Liga_La Liga","1",4.70715569255786,-3.05901190804247,1.12540278776604,1.57452628610718,10.4660966744735
-5e+05,"Serie A","UZB",1.3,1,0,1,0,0,0,2,0,2,1,0,1,1,2,0,0,2,1.51,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,2,2,2,50,25,33,75.8,371,69,15,19,78.9,9,11,81.8,1,1,100,0,0,0,0,0,0,1,0,4,33,31,2,0,0,0,0,1,0,0,0,0,25,0,1,53,1,4,16,34,11,53,4,1,25,3,75,34,241,103,3,4,2,4,5,43,15,0,6,3,50,4.54,2.27,0,0,19.8,0,0,0,0.6,0.6,0.1,-0.6,-0.6,6,1,119,1.3,0,0,0,0,0,0,0.6,3,4,15,0,0,0,0,0,0.45,0,0.45,0.45,0.45,6,119,20,3.5,1.3,1,0,5,13,1.17,2,1,1,0.76,0.46,2.7,0.9,1.8,1.38,0.74,"Centre-Forward","Serie A","Serie A_Serie A","1",-3.59306504167796,0.451918724002688,-3.23354720421249,0.721900352194224,8.00043132208736
-61715.9763313606,"La Liga","ESP",10,21,12,5,11,5,7,20,35,13,7,0,7,1,22,1,0,37,3.71,26,2,3,4,1,1,2,0.2,0,0,1,0,1,0,0,0,0,22,9,10,14,12,1,0,0,43,9,13,40.9,258,342,75.4,4272,1289,134,152,88.2,94,123,76.4,22,36,61.1,0,0.6,0.9,-0.6,10,24,15,1,47,342,326,12,0,1,7,14,5,7,1,0,0,258,4,12,437,3,43,173,227,54,437,16,10,62.5,6,37.5,235,1220,688,22,11,14,21,8,323,98,3,30,12,40,3.01,1.2,0.1,0.25,15.8,0,0,0,2.2,2.2,0.07,0.8,0.8,15,12,898,10,3,3,3,0,0,0.6,2.8,22,47,98,0.3,0,0.3,0.3,0.3,0.22,0.06,0.28,0.22,0.28,15,898,60,26.3,10,12,3,3,6,2,12,8,4,0.4,-0.17,13.8,7.8,6,0.6,0.21,"Left Winger","La Liga","La Liga_La Liga","1",-6.51283604251485,-3.83272274638136,4.2737140173725,-1.34626111115745,15.9655339174262
2083749.58374959,"La Liga","ESP",21.8,26,17,21,4,1,12,26,46.2,14,18,6,12,35,61,27,0,54,2.47,34,4,9,1,4,2,7,0.32,6,0,0,0,0,1,4,0,0,12,43,2,102,17,0,2,0,113,40,23,63.5,753,1098,68.6,12999,4707,375,440,85.2,294,400,73.5,74,192,38.5,4,2.7,2.5,1.3,17,49,26,16,60,1098,856,237,21,0,6,102,216,0,0,0,0,753,5,36,1292,52,402,548,358,22,1292,42,30,71.4,12,28.6,603,3341,1859,47,36,11,26,20,691,112,1,11,5,45.5,0.5,0.23,0.09,0.2,18.8,0,0,0,0.7,0.7,0.06,0.3,0.3,25,25,1964,21.8,1,5,1,0,0,2.7,3.4,47,60,112,0.05,0.18,0.23,0.05,0.23,0.03,0.12,0.15,0.03,0.15,25,1964,79,57.4,21.8,25,11,0,2,1,25,33,-8,-0.37,0.31,21.4,27.1,-5.8,-0.26,-0.03,"Right-Back","La Liga","La Liga_La Liga","1",-1.601164694074,-0.520276738360717,1.00963651212271,-3.90879105399968,7.03986899855711
-363461.538461538,"Premier League","ALG",0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,66.7,6,9,66.7,73,12,5,6,83.3,1,2,50,0,0,0,0,0.1,0,-0.1,1,1,0,0,1,9,9,0,0,0,0,0,0,0,0,0,0,6,0,0,12,0,0,6,6,2,12,0,0,0,0,0,5,25,1,0,1,0,1,0,10,4,0,1,0,0,4.5,0,0,0,10.8,0,0,0,0.1,0.1,0.06,-0.1,-0.1,1,0,20,0.2,0,0,0,0,0,0.1,0.1,0,1,4,0,0,0,0,0,0.28,0.23,0.5,0.28,0.5,1,20,20,0.6,0.2,0,0,1,0,0,0,1,-1,-4.5,-5,0.3,0.3,0,0.22,-0.04,"Centre-Forward","Ligue 1","Premier League_Ligue 1","1",4.91249076370792,-0.851897365013842,-0.727809140040628,0.633097940113264,7.12529520887566
576923.076923078,"La Liga","ESP",17.1,34,20,15,16,3,10,33,30.3,23,15,4,11,13,47,37,0,15,0.88,11,2,0,1,1,0,3,0.18,3,0,0,0,0,0,1,0,0,25,15,3,54,20,0,0,0,72,15,19,44.1,675,866,77.9,10129,3019,373,407,91.6,245,319,76.8,35,93,37.6,3,0.8,1,2.2,6,29,7,3,42,866,701,163,24,0,2,54,138,1,0,0,0,675,2,17,1015,52,312,461,253,16,1015,25,17,68,8,32,517,2261,1121,32,24,3,14,7,603,86,0,5,1,20,0.29,0.06,0,0,22.4,0,0,0,0.2,0.2,0.03,-0.2,-0.2,19,17,1540,17.1,0,3,0,0,0,0.8,1,32,42,86,0,0.18,0.18,0,0.18,0.01,0.05,0.06,0.01,0.06,19,1540,81,45,17.1,17,15,2,2,1.53,29,27,2,0.12,0.31,20.7,26.9,-6.2,-0.36,-0.62,"Left-Back","Bundesliga","La Liga_Bundesliga","1",-1.78041746590991,-0.902843380949371,-3.36793608842796,-3.62437550060636,9.6755724358936
759230.76923077,"Ligue 1","CMR",13.2,25,20,12,9,4,5,13,38.5,8,12,0,12,12,37,16,1,27,2.04,25,0,1,1,0,0,3,0.23,2,0,0,1,0,0,4,0,0,15,8,1,21,20,0,0,0,88,7,10,41.2,479,602,79.6,8577,2742,200,228,87.7,210,244,86.1,53,84,63.1,0,1.3,1.1,-1.3,14,57,12,2,68,602,590,9,4,3,3,21,2,2,0,0,0,479,3,17,697,24,158,378,166,6,697,9,6,66.7,3,33.3,374,1556,745,12,10,1,8,13,474,32,0,5,2,40,0.38,0.15,0,0,25.1,0,0,0,0.2,0.2,0.03,-0.2,-0.2,14,14,1192,13.2,0,0,0,0,0,1.3,1.5,12,68,32,0,0,0,0,0,0.01,0.1,0.11,0.01,0.11,14,1192,85,34.9,13.2,14,11,0,0,1.29,15,18,-3,-0.23,0.74,14.2,18.3,-4.2,-0.32,0.08,"Central Midfield","Ligue 1","Ligue 1_Ligue 1","1",0.443529276969852,0.846134381878737,0.836432593394759,-0.805519570785821,2.93161582302917
